converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6
0,0.4541145669422264,0.037038887977719315,1000,0.09181670006364584,2.350540530451416e-17,9.35919681296724e-18,1.3899800550510513,0.32424597406713884,0.0,0.004996679085254918,1.004187627954658,0.8826283075300978
0,0.17372151561759178,0.03688762352877913,1000,0.0916647999547422,4.9548251816092804e-17,1.325360749465639e-17,2.0701341161437763,0.553127655280826,0.0,1.6919539217074187,1.4090356570457228,1.6840352406412364
1,0.009831507617907135,0.002483821319388702,120,0.011826100060716271,0.23847215302241317,0.10494028618009146,0.7680332313019358,1.4214201849334458,0.7191914086458517,1.3893094113751552,2.656553800019414,1.523049077078519
1,0.009924501771214223,0.004656073091120869,15,0.0017943000420928001,0.38376422074744626,0.07175686355710156,1.1981861823719626,2.367436384081423,0.7459695178731214,1.363175294904347,1.73560584947964,0.8349461147815576
0,0.2015745020677793,0.027990166807730813,1000,0.09184479992836714,4.173925214866789e-17,1.439070290575576e-17,1.3958484399346534,0.29056626386089146,0.0,0.7001969158537382,0.11387751413642187,0.7386411058292501
1,0.008888178757012111,0.002885938461301633,23,0.003240100108087063,0.44285282937429044,0.12308257940359302,1.3941959595321958,1.999514064919821,0.835514378945955,1.6741356339843358,2.3696789605463326,1.2001649085601405
0,0.2985261953706834,0.0879292669180385,1000,0.0917353997938335,2.1132564138002002e-17,6.4847088854915565e-18,1.576919599100699,2.897891315464795,0.0,0.3377265755137775,0.29446649751362175,0.165776617085315
1,0.00961525789514027,0.0028990591066185845,77,0.00810310011729598,0.3578381088927872,0.06111706821919551,0.06971416308843281,0.48050519918921797,0.9617614641480537,0.2486171520525855,2.1499176676298117,0.03445299482674624
1,0.009527870501425366,0.006404072933618685,24,0.0027522998861968517,0.2257886043865702,0.07277076336921118,0.6560001793506096,1.6885380606024478,0.5483224798406044,1.1963425233281022,0.8575141960613846,0.5159369548959054
0,0.20421035529729104,0.09372265292483291,1000,0.09110810002312064,1.515167066254824e-16,4.9278889118170203e-17,0.5478859222611444,0.6368405993070168,0.0,0.7341086707412341,0.5932917732096858,0.8474599187482514
1,0.009658679797346496,0.008210596482401031,59,0.0058934001717716455,0.45560247625724404,0.06581918665038157,1.0865517040374453,1.4775542218617108,0.8769488124133625,1.2598890739718165,0.6372848449889874,1.7261522873429596
