converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,method
1,0.00043485749706277297,2.5474713995218106e-05,7,0.0010707001201808453,1.3916409769114608,0.3935598989911633,3.0386153379502496,2.85042047404598,2.323016783939952,SVD
1,9.78691709397727e-05,1.2686815194113027e-05,7,0.0017845002003014088,1.3219642925537394,0.3969721557893158,2.2221114917549976,2.250246869730578,2.52996471078017,SVD
1,0.0006632902059486081,0.00017095418852095635,5,0.0013351000379770994,1.040479133143207,0.38524334339343846,1.990762834281666,1.5058603869490317,2.938116720386843,SVD
1,0.00018183690605079187,8.810330023290538e-05,6,0.0016842999029904604,1.0843009261034247,0.3931356622268082,2.9811719074611647,2.8698095798370087,2.709941654506955,SVD
1,0.0004969195484230184,9.213364545212013e-05,6,0.0011343001388013363,1.167601953939976,0.39267046518767346,2.793339785985984,1.699404878875129,2.7240188657360136,SVD
1,0.0006141700973655023,0.0012404096881695821,7,0.0017363999504595995,1.0399562265459419,0.38532278880944004,2.9925144587153776,1.998927291286214,2.9354574646592972,SVD
1,0.00045820271751097414,0.00010460871068689457,7,0.0015422999858856201,1.0526465933396787,0.38904993524921233,1.1200925733573,2.9684189044860445,2.8255814756497926,SVD
1,0.00013876956182759184,3.1055554029200785e-05,5,0.0011980999261140823,1.079173593297026,0.3906278502021363,1.021327911575523,0.38349789244034316,2.782208655161188,SVD
1,7.738836465419997e-05,4.746600108070464e-06,6,0.0008430001325905323,1.2790460815610876,0.3884734054553328,2.3581888338146726,0.3778946424929468,2.226805513720643,SVD
1,0.0008890314909311603,0.00013638766882569542,6,0.0007712999358773232,1.1219597646032418,0.3940456030933428,0.12268198207107872,2.854814584800459,2.6808027594220896,SVD
